x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
6.3385362795273315,-3.032662266677677,9.747030146424647,-9.515557215192858,9.643929141769185,-0.8542029981966692,3.20799459690406,-5.02595131733337,2.8817645700742367,0.24180817120615705,-41.64067705110331
3.341094740342654,9.047632395107195,8.98974971341713,6.5820460160671,8.43115034223089,4.464736310541124,4.472440765655133,-8.98008722181409,-4.230630060999811,-8.280428352374201,21.613429846792357
-6.6722961856590395,1.6363867189238968,-0.7285846831703946,4.012258014386568,6.540370242919442,-0.5432990376987523,7.770510551852476,-5.49174940492692,-1.0927663892112305,0.510781736958017,-41.33165918040121
2.989303979540363,6.032128440066355,-1.419798436234343,9.44824059693374,2.354922440711056,-5.453101264351561,-6.080603469563672,7.127457250484824,0.7079126150700343,-0.7875082381656107,-36.28989401624431
-9.941410408376033,-4.604421689727558,6.488979503096335,4.614668698463267,-3.3863517199170134,9.200619566032737,-6.3233230150629804,8.333908836105493,8.183360053096134,-8.609346947736176,-64.08077726172517
-0.2078862831421624,-2.038592562087067,4.388549794423595,-3.168909016183754,-1.7963426098067115,-4.400065782912916,-9.556623770388736,6.587383271108722,2.416291760694531,-5.143805220999376,86.47844227220814
-8.882783686461703,5.324482062318134,-2.4663396108816715,1.3147767631559137,7.280553312020941,-1.9293250538676365,0.625061103372937,-0.6751728835757831,7.612931391066398,-5.4343826961326585,-34.2359037383105
-9.687178592852433,9.914951678745078,8.446508302155546,-5.727075289136277,8.678564803150062,-3.888957831851243,-4.008719328448212,-3.0061105761356743,7.406977914028506,-2.722290004550103,-15.668222445287977
-4.904263756678493,-1.542616895960236,-0.05457787127016278,-8.015775243491776,-2.3889802180472053,7.3169970008442675,-2.13400579866595,6.372301478773288,-5.724187291724096,5.318428788545422,-26.34085919848137
-8.281412126747048,9.203777277636952,-1.427419959615901,-0.5331885074601805,-0.3648621367705984,-6.408618850360865,1.7519311468226784,-5.268899529071409,2.135538006222033,2.39723479105425,27.43836653597246
-3.000038265558731,-1.0711521850037387,-1.5699142810704192,-9.034188882119361,-3.254166003043013,-1.828207825736543,-1.986085455552078,8.114592285843475,-4.363605781938471,-8.064344889886318,145.0724628947538
-2.052431160687378,1.2109526691463435,9.588194082310089,-1.4486519450399138,-0.5000315451936332,3.7383705051709293,-1.5645541926036954,5.946924786245855,2.7059585015445387,7.625077382548131,-176.67645956622073
0.8306492413958155,5.33908058920588,7.631181198637675,-1.5770839533974979,7.382923442855789,0.4658157616790626,-8.639853951657114,-5.607415735110144,2.041817906486476,8.267199836264068,-59.90182547264756
0.9678475805332898,-1.4925824340688076,8.601515329810779,0.5639143796866763,2.967380043898904,-7.964809192368765,-6.665419086990843,2.4726159268912484,-2.194972251398739,-1.5129029313800468,72.53279003735568
5.5660929300254836,-1.764561048204889,-1.4323051712272372,-1.6672210479603722,6.381878613237291,1.2327993232641554,-7.141294279001629,5.804388388010489,0.5374146607420571,-0.20016443432091746,-25.209658391991514
1.8730544776987945,-6.262930685554913,1.605214437562994,-9.653627603090628,1.3332821368167824,1.4530490008815833,3.987144316998117,7.814779212630675,-3.90900988593329,-9.78380497467134,74.8606389891044
2.468666771013852,3.261239985927127,-0.05663727809054775,-7.987017762793444,-5.91230565059438,9.300617497849204,-1.8502795387612792,1.3949407866391117,-5.869559114021046,-5.740992117318672,111.89323998438087
3.858435408060501,-0.4137806145563916,7.2529395494503675,-6.381560454749547,-1.0034021961139472,6.583947303948343,-8.545663212410277,-2.1743255558799257,1.415439544933641,-0.8927664057567619,43.377851444318146
-3.4127009623877735,-9.00067340680264,-1.0685643305663373,6.95394893683374,9.057778931030986,0.4720170760907738,-7.494198116417532,1.9637801422026469,-4.355968900984184,-1.892839490113707,46.95990740591827
-4.470938371733548,1.0253807405021864,-3.7680927841857192,1.2113865003133695,2.945865829665919,-0.23972574211973852,-6.796475764798071,8.175269952671227,4.8457851426917165,3.137910374409598,-93.53733431367155
-9.181835443473002,7.287295885197514,-3.7656397466991542,-3.3010917740758794,5.8988753335101585,5.256444679069611,-2.207249059828169,-2.9218707498457785,-5.062425582207483,3.4298180034189696,11.454367360136994
-0.6047161287926284,3.731123310322597,3.7646910807556977,-5.095853352221187,-9.531162113077425,-1.192266347858879,4.563061880269066,2.5168283477453923,-6.003269543202714,-0.4566609414787326,67.25520118076365
3.7786390792228386,-5.289271786951069,-0.2392731477496124,-2.862630524769887,-1.1404199990505326,0.49355933969603694,3.8626690072727987,7.324458845739883,8.34538472295174,0.5962439979334566,-141.71867061871274
6.60794260799716,9.023310587434423,-1.6511580590038855,8.254187122491071,9.311579441661916,2.6925128857280045,8.451268718958282,-9.557067953511584,-0.7068035823754704,-1.4496791350127358,-73.93454024455589
9.505712152722657,7.240940078693829,2.1557992706523788,2.478533873458242,9.42863606254203,4.342935194883775,5.129568361504342,-9.517866989757117,-7.668534709452251,0.6041818087232498,-7.42773311438896
-6.92615591183425,-9.187843630184943,0.11962217414718923,-1.8906670003834347,-2.26477273557659,0.64475973420834,9.278453013615094,5.547089849964506,-1.8947505306963897,0.4480957949664255,-52.82698199378456
7.395762569421804,-1.173235634228853,-6.034523503316002,-5.952590057137435,-6.966477341825592,-0.5890085785590338,1.2385053156247094,8.613932235604196,-2.729216363126603,3.2152410184932245,-5.979219266205754
8.995678936499525,-7.820185606631059,7.1502490240487315,3.8698910270214304,7.837313851945589,1.0517254354051442,3.623544261325209,9.695638058740704,-6.88456115518115,-2.050758603341909,-92.56004690746579
-3.869822533908478,-9.943626372714977,7.117147674894251,2.059355557871616,-2.4198933201522377,-7.537480719044709,7.556768977101238,5.707380358691743,8.864053132876489,-6.673304335047416,-56.32736450795498
8.139372332002331,2.081237740674269,8.405232476784262,-6.984463480577789,-9.402232219982347,-9.58746708757349,6.959840933966161,0.6305106797306093,-6.585960516718867,-1.0203656786609883,113.32134835115156
-1.593220710641765,-7.9574805689543116,2.93035170551903,-9.910870353832582,5.749337270580659,7.80313967027034,-7.662978225369603,1.15725821896272,1.8704037255584671,8.59705595419977,-83.37680894358634
-1.6140417412256114,-5.621159319215254,-9.145928654577952,-1.508055938361903,1.4927078426310647,-4.048021632447956,-2.4474172445074727,5.368333671658972,5.909913509266504,-8.061508003945494,68.28598578761118
9.834559533132673,3.107874010207423,-5.817306831403954,2.6606792015038283,-2.3241993270622574,-7.9174635827856665,1.0165019877456705,0.6774361715193211,-0.620123351315065,5.408885984207044,-7.027609229202562
-4.052286326592536,-6.126915584589403,6.7523234307562525,2.0637353916971346,6.921347144235028,-3.211401885651577,-2.648970544433138,-1.7980974657916349,-8.290213633895823,-9.632284531860897,180.27149048795803
2.5708453120818597,8.673786362870883,8.275199401370283,-0.576348042649093,8.064884126869153,-1.2980755751643813,-6.415490546615555,-0.8812282326629184,3.720052603543822,1.1828977792578765,-64.95220500239894
-9.389174046375594,3.6719376890200595,7.924628407973671,-7.328690868412058,0.5957153618080069,8.298292940132363,2.384774689497826,-2.5320604241723155,4.990786980974478,-9.898537539105043,16.655423466576405
5.794999789424327,-6.213090700897428,-3.9399404631630186,-8.452558504752023,2.421777279156505,8.463289868877675,8.709625419812227,2.3000046354889347,-3.1775295243042034,-7.5392523611943485,18.00666090102352
7.36837463486109,6.062167916430161,1.5924719225227557,8.719821233828426,0.14396263821991218,-6.220445027822484,3.6038744734267136,-6.763429331342676,-4.469584137751495,2.4511085214321016,25.42131248313728
7.141908322359399,-9.888810164352604,-5.475045531857883,7.912405871538795,-1.5230511215176779,9.60843210317772,6.031766518189309,-7.17209458720432,0.9745533186945154,6.336010752415655,-106.84164119065117
1.427860636692122,-6.540963266679416,3.1522816992842517,6.279774345008757,3.892867175456056,1.1098269832716934,0.02181914205652946,4.8962609251198845,-4.618469723266887,3.8391074201520636,-81.37790563460236
-3.4744129665029666,5.458406050534639,-5.903349813938396,6.903783920823234,-6.680110266755046,-8.511919654103231,-8.33954913518044,6.32708032696526,2.9065235219921126,-9.521446403944099,147.57771950714263
-0.2603304885216673,9.84265555357621,2.7032196605178727,9.167282906380098,-9.44000395567292,7.18935843748469,9.142718464984265,-5.664604391987038,8.415930905511313,5.574606640209561,-207.11674899909323
-7.199857556874337,-1.0740662675464718,-0.025020266941337965,2.8502372987921354,5.628039706409453,5.167452159176545,6.094733231376807,-0.1439884044722084,-7.781435345444381,8.046587456124715,-110.10422873756366
6.0875428644298,-3.6867161355431954,-6.9743907840816055,2.7098022811278333,-6.981261771952458,-6.650692446341346,8.829480673427284,8.272094605753832,-4.221259381433795,8.64877001956687,-86.97309015319152
1.5626399363242416,5.54744561300236,0.3549931288518504,8.621270990161463,2.0112698403805074,-6.991201070902542,-1.2498373524333761,-2.765586550539658,-4.72779634273282,-1.661012435166942,76.45829347321174
8.363273834817102,4.3284824214374655,6.384497180705133,-8.27512985670987,-4.274652610336251,-0.08348114674244789,-4.234664372763208,-8.409026464769143,-7.4585659257336445,-4.2502732740447735,228.9739808797784
-4.742938994664407,-8.968307050731799,-3.488654360285348,8.419874577703798,-1.5004785029053247,8.373088555998237,-9.391873585263122,3.2083971876332584,0.5417265499532187,-8.409316315155301,78.7486151335354
-7.648597177352907,3.3255731567578883,4.968101938710047,4.666458805805577,5.013580788927168,4.221000475220665,8.535755826321523,7.2299356287404,-3.951461129167919,-8.15288731316965,-79.67264782460322
4.467682535081268,-4.535795600223709,-2.4360974707311644,0.09752860644348882,0.00324243578273542,0.35933478656417606,-9.168594043405939,1.0174413221741774,-2.1192564622895693,-7.968385795323898,167.63625236303304
3.234312901089047,9.130867833315797,0.02557997512333543,-2.6317441176505807,0.6549128705031193,-1.1283066502601913,-9.942885026067465,-6.123604030094992,5.377132576175352,3.9943619208872905,25.672343314849574
-8.34588161754155,-0.6540911604609678,4.493465592181501,-4.620657959018219,6.582230080697924,-0.888345901657166,0.27984247763587433,9.496067031511298,0.5113241215833852,-9.573245413837494,3.849390236304834
-8.17854730235007,-7.701615935221455,-4.393758581019007,-1.0647269219886701,1.2335302506633994,-4.905092182393416,9.550438299058243,-2.2835056423159084,8.454177512203447,0.1422782791899202,-58.70964827797815
0.7914409101483688,6.674579143647586,-1.5262625058722312,6.376386291436829,-3.0119381255893174,5.281662643377183,-8.44997855249872,0.9481906290844178,-9.705520041886533,-7.7251713830895135,167.68045565346208
-3.6467895279966656,-0.45529789431772993,-3.028184255744064,8.799480240425993,1.528059258875416,-4.957514066564608,-9.417084442744057,4.424776454933344,-9.963331173312424,-2.4172569634728047,148.5719380527443
-5.606519190426276,9.849705859831213,9.008276561326031,0.7692367085251428,-3.502649785927887,-3.388295677269473,-8.401688978546476,1.7198636705396186,-2.2778577985906034,-7.963466273773121,142.19643386932208
9.413486709305962,-7.1528542874421515,-7.470190671091956,-1.3700612390594857,-4.847212767164491,9.859062348637336,-4.73138288123309,-9.960426612633519,-9.665818454063244,-5.982802722240037,261.37666906677373
1.9634089600917015,-5.544460094923378,5.140751726137973,3.7018956034359007,-3.393921342126731,-3.412853539560665,7.7492187995094035,-9.13577903654396,-7.911402304763595,-7.017776657428949,180.40237818550838
-8.160435019912482,-1.878108079285865,-3.706599959855097,4.2550543628144215,-8.034005913728315,7.124418876653902,7.656801322927298,3.534337111836301,-1.2479662436387051,-3.949856226032511,-24.63430464393696
-0.8048592738350546,2.900843762091534,-7.229219262647066,2.128038336714435,-1.9977310133651804,5.696811696585515,-4.954306384343823,-0.6539684867258844,-2.573373813590849,3.9818706351381095,10.936009237345433
6.582043496859367,8.101808976201394,5.09726379432956,-4.617374210079106,9.472891156299577,-1.5788350042412547,-2.119863351697686,6.769882778847549,6.335560346522515,-3.867799646731922,-112.61994047520308
6.215594952136514,5.658185761718391,-1.847282666384209,8.044927514756006,1.0925242346312514,-3.1673293715631012,9.061376432596834,-7.194309102452793,-0.4985570771200698,-1.7453683186818303,-10.24708789411399
8.494746831353382,3.774662420913366,1.1921158104419427,-8.576856400844274,-8.284503274240127,1.0294369525400038,-8.141562182290071,-3.523695346879976,-9.401907385239063,-2.62342867310855,250.70770330306974
-5.691205796167161,-7.185834570259186,6.404602071351513,-5.80377038136521,3.1424424865287137,4.144946475593583,-7.959800075390547,-2.218954081753255,-5.803454619976069,-5.15932100642244,164.84971482232066
5.568204371540162,-8.966291132554145,-2.116972001308881,-3.23742970038561,-8.27470689302276,-0.9887532313823644,-8.898848886833665,-1.3114408042079484,1.6960165459130083,-1.7078534949573143,157.1082421165238
-4.20954795910877,-9.084285731750494,1.0725865409403057,5.473301106975168,6.641462836004561,-1.7850364591433276,-6.904531615547375,-1.4495424446674376,7.36232521651774,-9.354063310715235,64.6449147293958
3.8350547672982294,9.620616670393238,2.3446345143860237,0.42277022710237144,-0.010439200554761552,-2.7204121378064405,8.570607621636906,-5.53747509804283,0.5763609737862918,-0.5975341658331201,-26.935025076167488
-8.974971973663678,8.153450772674669,9.783933554840498,-6.871489337517602,4.774065386783146,-9.569659401276587,4.112436954033218,0.8576624272051392,7.50841199530929,8.716199829275677,-162.0664141383063
-0.2570333392346713,-9.257858845288192,-6.000461883639339,-9.767082710457247,9.945737500254356,4.642504805739447,-9.96344078889055,9.193287443430833,9.098516167111839,4.164945079515374,-125.99294269510199
7.100742869974079,9.26240082180264,-4.483723614309878,-8.256773458786501,1.8890431681257103,3.2941071611260786,-3.17559440271157,1.2938079493744281,-1.328009600463722,3.433483616570645,-15.602665833846823
4.859535713308169,-2.1118138501085415,1.0804946988857567,3.890757764087176,-9.284939733062599,-1.2806510090471557,-2.4761571493926926,3.6613374755436423,6.0617390385816865,0.11237217535678301,-29.825481819957787
5.902249280475409,6.164126417217726,6.658361050165109,-5.762292477194517,3.958877113585868,0.8323981317089313,7.225277319004277,-2.6700620998999325,7.537057362248536,8.75373229003938,-220.90145894519236
4.217818784423601,8.689931680412151,8.45306998267976,-1.9087781427176354,-6.954145110166657,1.7252471393148139,-7.570518610290604,-2.216787165462444,4.621600839593254,-5.720447798885151,74.74946958181167
-5.389501930936493,-8.317201593131216,9.661592990744328,3.858340908965312,-7.326578799437873,-9.754406213716853,4.163376544579938,9.45663621257708,0.3431161595568044,-5.005955527415102,17.913771539221802
4.81504562006438,3.8777933929309305,-6.348554872069288,-8.304664084877666,-9.671636625702757,0.8335456339915615,-6.5936877240016445,8.344716571106607,-8.869137951798763,3.6765077784989675,108.72159737243955
9.230776172192387,-0.8234744686711992,5.03360693559083,-7.22484886295244,5.014512992316524,6.117434316009045,9.920397086990164,-8.268778991328585,-2.742891809608896,-7.880331155045097,48.27155864022574
4.233779855337074,-5.1510310264283525,6.871867726082681,-5.780416142508351,-2.7229063417453236,6.292939605655851,2.6483920136289774,-1.197311562598844,-5.397134979918945,7.573900897573946,-47.97856219381332
1.3298046215143144,4.585703433858748,6.117786389084998,1.135057972797715,-9.29692128748873,6.286800294816983,-2.635251171978281,-4.4067180587537695,-0.8511707049836348,0.4091433202761774,36.81975679740647
0.11044752507780586,7.623895601985815,2.016188742804894,1.8841267095395864,-1.4469461658380944,1.502513514416488,-8.424326846437868,0.3330106086656692,6.3497169190815095,2.8836786601031084,-56.96172911401012
-5.5393551562089005,-0.333213815112412,2.0838110762961493,-9.420668418978977,2.7205427386301695,-0.6679725482436738,9.666213759816198,-1.1244570327754233,-6.347078056108597,9.904298993229279,-69.54035474771635
-4.980700412034402,-3.302656480671986,-2.251779379730978,-5.218930551424901,9.244999578658526,0.05378467084412586,-3.3718655035073675,-9.79531323406272,-4.436247684194492,2.665289691391075,111.45774066471701
-6.088120084829081,-2.5604369726830623,3.4012320829067333,3.4521145326798353,1.225841158491583,-9.829752325900198,-3.0895616607331378,-0.8492635758501033,9.54163629217074,-4.215238029837924,28.26431078640439
-0.35650650529567285,1.5501284963769923,3.6726119908529897,7.308764930511236,-7.952777716197666,6.690029575727701,-4.061257458726677,-1.0908515254727447,-7.942635407652987,6.243798866717018,6.693765918718244
-6.954797570093733,6.434559877639323,-0.17572163822383358,-1.860177167324415,4.346483898231868,2.1253593128181647,5.948408767865498,-1.755283409734294,6.802369735991487,-4.910757892646802,-69.35035855740048
-0.7180573820598446,-5.526536343125588,0.7878111785317921,-6.666677496829041,0.8554043831688651,-9.60292458858325,5.904853943309427,0.09902652254022426,0.9738233179440847,-3.18442125499504,74.07371775550371
0.9079223793860347,-6.267625777298189,-8.726050670848737,-5.302906931680962,0.9160897223599185,3.6271704378669667,4.165768547347906,-1.230129774793003,4.4749724163711395,-5.565493290644796,32.43375405423319
-0.8839539019199427,8.284728762097656,-7.499530380270567,-3.4563490640370143,-3.341988780846321,-5.65398403310825,-6.371916737954502,-6.989721305212447,-0.1591386864032751,2.5817331295082435,150.40513455572062
2.5084294974754773,6.417202130951183,-0.21536703214515063,-6.239569910957094,-8.701606201722784,-9.382332125003272,-7.8965523865600336,-5.650601890050318,-4.873535746367694,-8.325439795728379,341.76493893954296
-4.394909698225877,-5.110418257225657,-0.4130193600882892,5.500079971973884,7.229634801437825,0.5865388294893936,7.8305501287034325,7.565615427520658,-3.3823070330575877,-8.403126557597817,-42.47515770481375
7.766293597639926,6.581796344161366,-9.22178910488665,2.8396013542742704,-9.533193903713403,2.2027777280792638,-2.192616455545815,-6.444969772144955,4.160996598108547,0.2891369031301627,59.95669078399177
3.5890298567080525,0.9015618699914851,-5.117818721125936,-5.828897917165201,-8.813696098234223,9.951018302563206,2.352612680707351,-5.364436161904427,-6.119005397147412,-6.0456696740533244,162.65665625142358
3.082650885535738,9.841008176821646,-6.607136748341698,4.735052320165485,2.0449882277443487,8.201855367543075,8.272766574272769,-1.3064154136548,6.873192716456879,8.403347300940789,-270.90919270077717
8.24366247622731,8.040352267013143,0.478899167562874,-4.710075599732457,5.21465270484345,-5.630377561920746,8.073798084741831,0.06656934506137802,1.8861227113934076,-4.001526168730147,-28.780946452729584
2.1294859609278793,1.2915464330382354,5.348576134594083,5.885585827889194,-8.56870836867266,2.4359504350273986,-8.399013960414493,-2.9348403455689387,-9.525694167395118,9.738467058783923,58.42013804464772
7.975630495983741,4.435229328456318,0.6241481266897875,2.1881310824619993,-9.68461264982005,-7.866497796160408,8.587453792908788,1.1008468188946385,-8.533717755444663,-9.25208022986533,172.47951876849623
9.742458421884612,7.108583815302827,-5.073589493560897,-3.961587180241195,-1.2273779578619504,6.928362701889124,6.254340201920858,3.9897474154020096,3.201812324167488,-3.9137197658873912,-90.93458409485456
0.5432706687570144,-6.202227219401029,4.204525301976982,2.096222770496665,-9.148707701442195,7.2768900589113965,3.821251303941744,1.5001634002715414,-8.908267979453672,-8.087149594422705,119.01252013810239
-9.325111898112127,-7.7250921999762046,-3.131786800878704,-1.9787078758407373,1.0048445399104278,-1.4311558057726126,-3.795779031531532,-2.355860983023348,4.671506694316259,8.295824848234094,-30.925160336215313
7.271276567976064,-9.9570949424652,-4.457475877053154,2.4951118387956073,-1.7106472282438534,-2.6551303673536952,4.722360648164974,-5.008975005014708,-2.1440434483837034,-5.997754307408918,130.64513495407886
-5.243933418437939,4.239581973585283,-9.09504048688996,1.658408671357705,-2.421696428161544,1.9739590819041664,-7.772324450059411,1.8398464335617137,-8.252950980471859,-9.180627852301003,227.1852625087105
2.019686334421973,-9.434072151662928,-8.610891587619259,-3.6376667444912725,7.173546512545017,-8.521813764835862,-8.68938112909327,-2.4153291357453166,3.523532996195202,-7.424932147418173,198.74842697415548
-1.103690210723569,8.470072199590732,1.64797062854253,4.17851734327906,6.748514212771369,-6.086952255899297,7.26155871047284,-3.825319058146752,6.313129494531939,-7.559310560403314,-32.274365114997
0.8620785541311027,5.525910525334257,1.1637693644187341,5.556336853432564,-3.733864803879814,-9.4200456267247,8.528786242636722,-5.012412909444189,-2.019247682160459,9.87972528357618,-58.74587529316925
0.14716519599392353,3.6003668257054544,3.489671696114318,-7.161795360290027,-8.423764597313355,-8.423151823212455,-5.6013711855503505,-9.35162068987296,6.041688519614679,7.836832039228449,87.91581487129206
3.7284087259215903,-5.729808408883496,4.98750267422011,8.033831567602448,-5.196364911081237,3.1510817994165174,8.434887066449846,-0.6201410545030206,2.1054238464178865,-6.279478957474025,-39.30243878881455
2.480719000371334,-7.095629443789719,9.192792548265416,-5.749863212306554,1.0488980926978053,-7.735379683059371,9.46112780221176,-2.9280824594204446,4.256652909653685,-9.261369696131005,62.8968226630583
-7.763505029239091,-4.5129481027008245,-5.113745629341473,8.465406528621466,6.830522857977561,-4.796874383380965,3.909063242784958,1.9332358170882613,2.4195677055280984,6.877345420221954,-137.0505005768091
9.721001903331018,4.180467255630487,9.282719741252684,-5.361405525724113,-0.7387727576697878,-0.6426863892374257,7.217614960157652,1.2162768687129644,0.4559398800302561,0.5100232875732646,-83.83759533583455
2.797568483012487,2.6769192662253083,-0.3605057820008839,7.854868085977387,-7.915559169232562,7.248897447113554,0.06640545385819152,1.5273107105377748,7.155457090156759,9.562388463536994,-211.2738215225398
-9.726839251257235,-6.520052875529226,-9.145926029191774,1.0688007931465715,3.5641452160964726,3.450970680813199,9.448446499050752,4.7571149736290685,3.708145216968899,-6.360266240823638,-63.06550562376642
-4.576779526899926,5.337976726035933,-6.119108568314897,5.853197395746646,1.6102080595331358,5.39358171543598,-0.017496207958187515,-5.843121287859092,-6.958072795824002,7.234614873303218,-10.46108730556813
0.8402232901769047,-0.5131806431607444,-5.590162046937824,-3.1873278526095783,-5.892918010941677,-0.7300321074907146,-3.428184879411349,8.169191346866986,-0.6746173729935068,0.36302327648665145,27.56024550590673
2.7761977257905746,-2.255130880306435,6.336162793252782,-9.803909829868081,4.794746858972722,2.422560950017143,-7.458265072949068,3.1876686775707186,4.885781231988881,8.539856156010615,-115.39259098992785
-8.589830015959809,3.6836032492243653,-7.965674514699563,5.205264655533728,7.686714832785664,-1.8313400477473585,5.563146732509678,9.842563251607695,8.878796278871723,2.5958120851640643,-243.810115440323
-4.075850467937128,-6.54215481192341,-2.4589490438563777,4.491997185849934,4.0829579862001015,-2.4875523360906526,6.214180683348378,3.1197453795784713,5.669068543626343,-4.5008510026263,-69.55603751015774
-1.128241410276536,9.37596040188431,2.588945060673047,-8.684697166970105,8.587796857555489,7.9424089501934025,-1.977293149071584,7.8939574030286845,-4.988272286025214,6.917878405303317,-151.82359883218191
1.1812308722994036,9.901102731232193,-3.9148862869127288,-9.428778273798702,-9.186988948209995,5.402381524182123,-7.045607303629533,5.413824720397919,7.906437468635392,7.748616987228294,-98.12927979153972
-5.670125901478027,-6.805697204550183,8.662300244920756,-7.78396814816513,-0.8680173763465748,5.229379591356967,-3.320891466642899,-5.690529462614933,-4.175888196242705,-9.286540398172905,200.45754937543634
-5.79656503614431,3.6580503824289368,-0.6632965647643019,-0.3829680983050032,6.927371960792037,-1.8571253268646282,2.753586434687021,-7.81294331794326,8.520972649227332,7.4108606335217875,-125.63789926931774
-8.085192706474638,0.13459574883732506,3.463435933486436,-4.865534453569673,0.9140204363785953,1.7494896213736233,1.5378192902506282,-2.9664478297899555,6.106830490763815,1.4033438786307029,-50.88646250869552
-0.07575426558135367,-9.278647442872973,3.2063764434435282,1.60699384591243,-9.913444268322921,-2.2531706246358585,6.5180519087892375,-9.220617982224226,-8.553737781201772,-9.510132840830357,269.4321485602493
9.078859426205737,2.644014325742716,6.677478055292347,5.645472386130528,-6.157865789546227,-4.0656528567166905,2.5546569509691652,-2.3891394173063296,9.453709493281812,-4.175276171779525,-40.17691657579395
-3.0013800878332364,9.822409089715872,3.292116078750844,-7.02636828277342,-6.324837249830503,0.1204549853089576,-4.876632582079226,8.556962122943174,-6.30877788547415,3.9888991351520997,18.674981089561687
0.5545736312008964,-4.641966201220409,6.947297051664762,8.689440052538211,-2.107845332927869,-0.8972985531563538,-4.753909681217032,-5.316012137175208,8.072825277559163,1.2240983236753067,-36.42433430942915
3.3930667728315433,-8.350061822860056,4.887415473642118,-0.8148476898343371,0.07178992349619717,-7.920949637549941,-5.267421504105929,0.14626011041645626,6.144128231591819,-3.2608122514418403,65.72884784302117
-4.628691283760864,3.333833813886644,4.169063219281311,4.904829197641945,4.231664918558879,-8.686380146897372,5.808083929280996,1.6753458829727497,-9.460268385715189,4.1577323037734555,-9.777776250103061
5.863237745454981,8.976582413780784,-0.46236161727867264,-6.007398360932195,7.192457727631081,-7.591786923641393,1.161275249004079,-6.66076912265326,3.5727335219102785,4.037253892530317,-11.947113927641318
3.5019652866533413,-5.7354248957820575,-8.427069815573208,0.9479916833238233,-0.39047845559176286,-6.7676797115322,-9.664280151404807,3.167104287215279,9.264595619279621,-5.696934856902905,90.40831769712945
-7.731349552000706,-4.967010868757669,-4.171705710637883,-1.6385427002513353,-7.700798589880204,7.435557407534263,3.242871948414141,3.4857315096129127,-7.782754262396456,-1.405190404572314,67.67786299195762
